Link,Price,Price per m2,Square,Floor,Floors,Rooms,Is Apartment?,Year,Time to metro,Okrug,District
https://www.cian.ru/sale/flat/301575258/,10700000,218367,49,3,17,1,False,2015,7,НАО (Новомосковский),Коммунарка поселок
https://www.cian.ru/sale/flat/301575073/,9800000,272222,36,11,13,1,False,2017,6,НАО (Новомосковский),Сосенское поселение
https://www.cian.ru/sale/flat/301575022/,13499000,245436,55,11,14,2,False,2012,7,НАО (Новомосковский),Внуковское поселение
https://www.cian.ru/sale/flat/301574886/,12000000,234834,51.1,10,17,2,False,2023,6,НАО (Новомосковский),Сосенское поселение
https://www.cian.ru/sale/flat/301574768/,9500000,279412,34,7,12,1,False,2023,9,НАО (Новомосковский),Сосенское поселение
https://www.cian.ru/sale/flat/301571624/,7350000,350000,21,5,15,0,True,2024,16,НАО (Новомосковский),Сосенское поселение
https://www.cian.ru/sale/flat/301570508/,10770000,307714,35,21,25,0,True,2016,6,НАО (Новомосковский),Коммунарка поселок
https://www.cian.ru/sale/flat/301570198/,10100000,279778,36.1,5,15,1,False,2024,10,НАО (Новомосковский),Сосенское поселение
https://www.cian.ru/sale/flat/301570191/,19500000,325000,60,5,10,2,False,2023,3,НАО (Новомосковский),Сосенское поселение
https://www.cian.ru/sale/flat/301570190/,7000000,269231,26,6,14,0,True,2023,13,НАО (Новомосковский),Рязановское поселение
https://www.cian.ru/sale/flat/301570159/,11300000,265258,42.6,2,12,1,False,2018,6,НАО (Новомосковский),Сосенское поселение
https://www.cian.ru/sale/flat/301569891/,8400000,307692,27.3,2,22,0,True,2021,4,НАО (Новомосковский),Московский поселение
https://www.cian.ru/sale/flat/301569015/,15390000,304150,50.6,6,25,2,False,2020,16,НАО (Новомосковский),Московский поселение
https://www.cian.ru/sale/flat/301568303/,11400000,267606,42.6,7,17,1,False,2015,5,НАО (Новомосковский),Сосенское поселение
https://www.cian.ru/sale/flat/301568114/,7357816,259993,28.3,6,17,0,True,2026,10,НАО (Новомосковский),Щербинка
https://www.cian.ru/sale/flat/301567882/,7200000,288000,25,2,22,0,True,2022,7,НАО (Новомосковский),Сосенское поселение
https://www.cian.ru/sale/flat/301567874/,9600000,248062,38.7,5,25,1,False,2022,14,НАО (Новомосковский),Внуковское поселение
https://www.cian.ru/sale/flat/301567836/,23500000,268571,87.5,9,12,3,False,2023,20,НАО (Новомосковский),Внуковское поселение
https://www.cian.ru/sale/flat/301566030/,10190000,456951,22.3,6,18,0,True,2024,19,НАО (Новомосковский),Сосенское поселение
https://www.cian.ru/sale/flat/301566009/,7500000,214286,35,8,9,1,True,2024,8,НАО (Новомосковский),Московский
https://www.cian.ru/sale/flat/301565457/,12000000,290557,41.3,13,14,1,False,2022,8,НАО (Новомосковский),Сосенское поселение
https://www.cian.ru/sale/flat/301565101/,19490000,256447,76,9,17,3,False,2013,6,НАО (Новомосковский),Московский
https://www.cian.ru/sale/flat/301563958/,18697300,206600,90.5,8,9,4,False,2025,17,НАО (Новомосковский),Десеновское поселение
https://www.cian.ru/sale/flat/301563703/,17000000,323194,52.6,14,16,3,True,2023,14,НАО (Новомосковский),Мосрентген поселение
https://www.cian.ru/sale/flat/301526860/,7600000,211699,35.9,8,16,1,False,2013,9,НАО (Новомосковский),Щербинка
https://www.cian.ru/sale/flat/301525920/,9300000,315254,29.5,7,14,0,True,2022,7,НАО (Новомосковский),Коммунарка поселок
https://www.cian.ru/sale/flat/301525762/,17000000,401891,42.3,7,13,1,False,2021,9,НАО (Новомосковский),Сосенское поселение
https://www.cian.ru/sale/flat/301524638/,11200000,284987,39.3,10,17,1,False,2015,7,НАО (Новомосковский),Московский
